study_id,ex_id,con_id,out_id,es_id,shared_control,id_notes,title,doi,publish_in,outcome_id_notes,sp_latin,sp_common,strain,dam_age,dam_age_notes,gest_stage_ex,gest_stage_ex_notes,exposure_span_d,exposure_type,exposure_session_duration_h,ex_session_duration_notes,noise_type,noise_type_2,loudness_dB,frequency_Hz,control_conditions,control_loudness,control_notes,offspring_sex,offspring_age_d,offspring_age_notes,experimental_procedures,experimental_procedures_notes,outcome_type,assay_type,assay_type_notes,measurement_variable,data_type,data_units,measurement_timing,data_source,data_file,c_a_id,ex_a_id,comparison,comparison_structure,higher_better,higher_better_notes,higher_better_notes,c_mean,c_sd,c_n,c_se,c_ci,ex_mean,ex_sd,ex_n,ex_se,ex_ci,stat_comment,general_comment,c_median,c_q1,c_q3,ex_median,ex_q1,ex_q3,checked_ML,checked_ML_comments,,corrections_notes_AL
abramova_2024_devneur,ex011,con007,out018,es032,No,"one control, one treatment for females and males",Ultrasound-Induced Prenatal Stress: New Possibilities for Modeling Mental Disorders,10.1159/000534687,Developmental Neuroscience,,Rattus norvegicus,brown rat,Wistar rat,16,3 months,"early, mid, late","permanently during the
whole period of gestation (21 days)",21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"No noise, standars housing conditions",male,74,,none,,Anxiety,Open Field Test (OFT),They divided in two groups ,Center entries (crossing),Count,Count,Light phase,Fig. 3. a,abramova_2024_devneur_fig3a,Con_m_ce,PS_m_ce,Con_PS_m_ce,Independent,Yes,Negative,,2.87,1.49,35,0.25,,1.48,1.35,44,0.2,,results presented as Med (Q1; Q3),,,,,,,,yes,minor edites to extracted text needed,,
abramova_2024_devneur,ex010,con006,out019,es033,No,"one control, one treatment for females and males",Ultrasound-Induced Prenatal Stress: New Possibilities for Modeling Mental Disorders,10.1159/000534687,Developmental Neuroscience,,Rattus norvegicus,brown rat,Wistar rat,16,3 months,"early, mid, late","permanently during the
whole period of gestation (21 days)",21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"No noise, standars housing conditions",female,74,,none,,Anxiety,Open Field Test (OFT),They divided in two groups ,Rearing frequency,Count,Count,Light phase,Fig. 3. c,abramova_2024_devneur_fig3b,Con_f_re,PS_f_re,Con_PS_f_re,Independent,Yes,Negative,,21.48,5.57,37,0.92,,23.44,10.99,49,1.57,,results presented as Med (Q1; Q3),,,,,,,,yes,minor edites to extracted text needed,,
abramova_2024_devneur,ex011,con007,out019,es034,No,"one control, one treatment for females and males",Ultrasound-Induced Prenatal Stress: New Possibilities for Modeling Mental Disorders,10.1159/000534687,Developmental Neuroscience,,Rattus norvegicus,brown rat,Wistar rat,16,3 months,"early, mid, late","permanently during the
whole period of gestation (21 days)",21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"No noise, standars housing conditions",male,74,,none,,Anxiety,Open Field Test (OFT),They divided in two groups ,Rearing frequency,Count,Count,Light phase,Fig. 3. c,abramova_2024_devneur_fig3b,Con_m_re,PS_m_re,Con_PS_m_re,Independent,Yes,Negative,,21.46,9.73,35,1.64,,15.37,8.01,44,1.21,,results presented as Med (Q1; Q3),,,,,,,,yes,minor edites to extracted text needed,,
abramova_2024_devneur,ex010,con006,out020,es035,No,"one control, one treatment for females and males",Ultrasound-Induced Prenatal Stress: New Possibilities for Modeling Mental Disorders,10.1159/000534687,Developmental Neuroscience,,Rattus norvegicus,brown rat,Wistar rat,16,3 months,"early, mid, late","permanently during the
whole period of gestation (21 days)",21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"No noise, standars housing conditions",female,74,,none,,Anxiety,Open Field Test (OFT),They divided in two groups ,Sections crossed,Count,Count,Light phase,Fig. 3. b,abramova_2024_devneur_fig3c,Con_f_cs,PS_f_cs,Con_PS_f_cs,Independent,Yes,Negative,,50.7,14.38,37,2.36,,44.22,17.61,49,2.52,,results presented as Med (Q1; Q3),,,,,,,,yes,minor edites to extracted text needed,,
abramova_2024_devneur,ex011,con007,out020,es036,No,"one control, one treatment for females and males",Ultrasound-Induced Prenatal Stress: New Possibilities for Modeling Mental Disorders,10.1159/000534687,Developmental Neuroscience,,Rattus norvegicus,brown rat,Wistar rat,16,3 months,"early, mid, late","permanently during the
whole period of gestation (21 days)",21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"No noise, standars housing conditions",male,74,,none,,Anxiety,Open Field Test (OFT),They divided in two groups ,Sections crossed,Count,Count,Light phase,Fig. 3. b,abramova_2024_devneur_fig3c,Con_m_cs,PS_m_cs,Con_PS_m_cs,Independent,Yes,Negative,,45.52,13.15,35,2.22,,32.55,13.67,44,2.06,,results presented as Med (Q1; Q3),,,,,,,,yes,minor edites to extracted text needed,,
abramova_2024_devneur,ex010,con006,out021,es037,No,"one control, one treatment for females and males",Ultrasound-Induced Prenatal Stress: New Possibilities for Modeling Mental Disorders,10.1159/000534687,Developmental Neuroscience,,Rattus norvegicus,brown rat,Wistar rat,16,3 months,"early, mid, late","permanently during the
whole period of gestation (21 days)",21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"No noise, standars housing conditions",female,74,,none,,Anxiety,Open Field Test (OFT),They divided in two groups ,Total freezing time,Time,s,Light phase,Fig. 3. d,abramova_2024_devneur_fig3d,Con_f_fr,PS_f_fr,Con_PS_f_fr,Independent,No,Positive,,10.51,10.74,37,1.76,,31.13,30.81,49,4.4,,results presented as Med (Q1; Q3),,,,,,,,yes,minor edites to extracted text needed,,
abramova_2024_devneur,ex011,con007,out021,es038,No,"one control, one treatment for females and males",Ultrasound-Induced Prenatal Stress: New Possibilities for Modeling Mental Disorders,10.1159/000534687,Developmental Neuroscience,,Rattus norvegicus,brown rat,Wistar rat,16,3 months,"early, mid, late","permanently during the
whole period of gestation (21 days)",21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"No noise, standars housing conditions",male,74,,none,,Anxiety,Open Field Test (OFT),They divided in two groups ,Total freezing time,Time,s,Light phase,Fig. 3. d,abramova_2024_devneur_fig3d,Con_m_fr,PS_m_fr,Con_PS_m_fr,Independent,No,Positive,,17.03,15.77,35,2.67,,51.69,49.02,44,7.39,,results presented as Med (Q1; Q3),,,,,,,,yes,minor edites to extracted text needed,,
abramova_2024_devneur,ex010,con006,out022,es039,No,"one control, one treatment for females and males",Ultrasound-Induced Prenatal Stress: New Possibilities for Modeling Mental Disorders,10.1159/000534687,Developmental Neuroscience,,Rattus norvegicus,brown rat,Wistar rat,16,3 months,"early, mid, late","permanently during the
whole period of gestation (21 days)",21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"No noise, standars housing conditions",female,74,,none,,Anxiety,Open Field Test (OFT),They divided in two groups ,Total grooming time,Time,s,Light phase,Fig. 3. e,abramova_2024_devneur_fig3e,Con_f_grd,PS_f_grd,Con_PS_f_grd,Independent,No,Positive,,25.07,13.32,37,2.19,,29.12,17.2,49,2.46,,results presented as Med (Q1; Q3),,,,,,,,yes,minor edites to extracted text needed,,
abramova_2024_devneur,ex011,con007,out022,es040,No,"one control, one treatment for females and males",Ultrasound-Induced Prenatal Stress: New Possibilities for Modeling Mental Disorders,10.1159/000534687,Developmental Neuroscience,,Rattus norvegicus,brown rat,Wistar rat,16,3 months,"early, mid, late","permanently during the
whole period of gestation (21 days)",21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"No noise, standars housing conditions",male,74,,none,,Anxiety,Open Field Test (OFT),They divided in two groups ,Total grooming time,Time,s,Light phase,Fig. 3. e,abramova_2024_devneur_fig3e,Con_m_grd,PS_m_grd,Con_PS_m_grd,Independent,No,Positive,,17.34,8.33,35,1.41,,40.38,25.3,44,3.81,,results presented as Med (Q1; Q3),,,,,,,,yes,minor edites to extracted text needed,,
abramova_2024_devneur,ex010,con006,out023,es041,No,"one control, one treatment for females and males",Ultrasound-Induced Prenatal Stress: New Possibilities for Modeling Mental Disorders,10.1159/000534687,Developmental Neuroscience,,Rattus norvegicus,brown rat,Wistar rat,16,3 months,"early, mid, late","permanently during the
whole period of gestation (21 days)",21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"No noise, standars housing conditions",female,74,,none,,Anxiety,Open Field Test (OFT),They divided in two groups ,Grooming frequency,Count,Count,Light phase,Fig. 3. f,abramova_2024_devneur_fig3f,Con_f_gf,PS_f_gf,Con_PS_f_gf,Independent,No,Positive,,3.62,2.13,37,0.35,,4.49,2.18,49,0.31,,results presented as Med (Q1; Q3),,,,,,,,yes,minor edites to extracted text needed,,
abramova_2024_devneur,ex011,con007,out023,es042,No,"one control, one treatment for females and males",Ultrasound-Induced Prenatal Stress: New Possibilities for Modeling Mental Disorders,10.1159/000534687,Developmental Neuroscience,,Rattus norvegicus,brown rat,Wistar rat,16,3 months,"early, mid, late","permanently during the
whole period of gestation (21 days)",21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"No noise, standars housing conditions",male,74,,none,,Anxiety,Open Field Test (OFT),They divided in two groups ,Grooming frequency,Count,Count,Light phase,Fig. 3. f,abramova_2024_devneur_fig3f,Con_m_gf,PS_m_gf,Con_PS_m_gf,Independent,No,Positive,,3.17,1.5,35,0.25,,4.46,2.78,44,0.42,,results presented as Med (Q1; Q3),,,,,,,,yes,minor edites to extracted text needed,,
abramova_2024_devneur,ex010,con006,out024,es043,No,"one control, one treatment for females and males",Ultrasound-Induced Prenatal Stress: New Possibilities for Modeling Mental Disorders,10.1159/000534687,Developmental Neuroscience,,Rattus norvegicus,brown rat,Wistar rat,16,3 months,"early, mid, late","permanently during the
whole period of gestation (21 days)",21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"No noise, standars housing conditions",female,95,,none,,Depression,Forced Swimming Test (FST),,Total immobility time,Time,s,Light phase,Fig.4. a,abramova_2024_devneur_fig4a,Con_f_ti,PS_f_ti,Con_PS_f_ti,Independent,No,Positive,,49.76,27.37,14,7.32,,86.12,19.43,13,5.39,,,,,,,,,,yes,minor edites to extracted text needed,,
abramova_2024_devneur,ex011,con007,out024,es044,No,"one control, one treatment for females and males",Ultrasound-Induced Prenatal Stress: New Possibilities for Modeling Mental Disorders,10.1159/000534687,Developmental Neuroscience,,Rattus norvegicus,brown rat,Wistar rat,16,3 months,"early, mid, late","permanently during the
whole period of gestation (21 days)",21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"No noise, standars housing conditions",male,95,,none,,Depression,Forced Swimming Test (FST),,Total immobility time,Time,s,Light phase,Fig.4. a,abramova_2024_devneur_fig4a,Con_m_ti,PS_m_ti,Con_PS_m_ti,Independent,No,Positive,,103.97,44.65,12,12.89,,128.29,46.06,14,12.31,,,,,,,,,,yes,minor edites to extracted text needed,,
abramova_2024_devneur,ex010,con006,out025,es045,No,"one control, one treatment for females and males",Ultrasound-Induced Prenatal Stress: New Possibilities for Modeling Mental Disorders,10.1159/000534687,Developmental Neuroscience,,Rattus norvegicus,brown rat,Wistar rat,16,3 months,"early, mid, late","permanently during the
whole period of gestation (21 days)",21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"No noise, standars housing conditions",female,80,,none,,Depression,Sucrose Preference Test (SPT),,Sucrose preference index,Index,%,Light phase,author's email,,Con_f_su,PS_f_su,Con_PS_f_su,Independent,Yes,Negative,,52.8,,37,4.3,,59.8,,49,5.4,,"They reported significance in the paper, the author send me the stats output",,,,,,,,yes,checks and minor edites to extracted text needed,,
abramova_2024_devneur,ex011,con007,out025,es046,No,"one control, one treatment for females and males",Ultrasound-Induced Prenatal Stress: New Possibilities for Modeling Mental Disorders,10.1159/000534687,Developmental Neuroscience,,Rattus norvegicus,brown rat,Wistar rat,16,3 months,"early, mid, late","permanently during the
whole period of gestation (21 days)",21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"No noise, standars housing conditions",male,80,,none,,Depression,Sucrose Preference Test (SPT),,Sucrose preference index,Index,%,Light phase,author's email,,Con_m_su,PS_m_su,Con_PS_m_su,Independent,Yes,Negative,,54.8,,35,5.2,,57.8,,44,4.3,,"They reported significance in the paper, the author send me the stats output",,,,,,,,yes,checks and minor edites to extracted text needed,,
oliveira_2015_jbehavbraisci,ex012,con008,out026,es047,Yes,"They used the elevated T Maze, where they measured anxiety in 3 days trials, and fear from anxiety in one trial",Intrauterine Exposure to Chronic 22 kHz Sound Affects Inhibitory Avoidance and Serotonergic Parameters in Forebrain Areas of Dams and Rat Offspring,10.4236/jbbs.2015.52003,Journal of Behavioral and Brain Science,,Rattus norvegicus,brown rat,Wistar rat,16,3 months,"early, mid, late",,19,Intermitent,1,h,Ultrasound,Ultrasound,65,"22,000",Silence,,Control placed in an acoustical isolation box for the same period of time,male,60,,none,,Anxiety,Elevated T Maze (ETM),Multiple time points,Avoidance latency,Latency,s,Light phase,Figure 2. b,oliveira_2015_jbehavbraisci_fig2b,C_BL,IE_BL,C_IE_BL,Dependent,No,Positive,,9.33,25.13,12,7.25,,6.22,14.36,12,4.15,,,,,,,,,,yes,,,
oliveira_2015_jbehavbraisci,ex012,con008,out026,es048,Yes,"They used the elevated T Maze, where they measured anxiety in 3 days trials, and fear from anxiety in one trial",Intrauterine Exposure to Chronic 22 kHz Sound Affects Inhibitory Avoidance and Serotonergic Parameters in Forebrain Areas of Dams and Rat Offspring,10.4236/jbbs.2015.52003,Journal of Behavioral and Brain Science,,Rattus norvegicus,brown rat,Wistar rat,16,3 months,"early, mid, late",,19,Intermitent,1,h,Ultrasound,Ultrasound,65,"22,000",Silence,,Control placed in an acoustical isolation box for the same period of time,male,60,,none,,Anxiety,Elevated T Maze (ETM),Multiple time points,Avoidance latency,Latency,s,Light phase,Figure 2. b,oliveira_2015_jbehavbraisci_fig2b,C_A1,IE_A1,C_IE_A1,Dependent,No,Positive,,56.48,118.46,12,34.2,,86.53,131.03,12,37.82,,,,,,,,,,yes,,,
oliveira_2015_jbehavbraisci,ex012,con008,out026,es049,Yes,"They used the elevated T Maze, where they measured anxiety in 3 days trials, and fear from anxiety in one trial",Intrauterine Exposure to Chronic 22 kHz Sound Affects Inhibitory Avoidance and Serotonergic Parameters in Forebrain Areas of Dams and Rat Offspring,10.4236/jbbs.2015.52003,Journal of Behavioral and Brain Science,,Rattus norvegicus,brown rat,Wistar rat,16,3 months,"early, mid, late",,19,Intermitent,1,h,Ultrasound,Ultrasound,65,"22,000",Silence,,Control placed in an acoustical isolation box for the same period of time,male,60,,none,,Anxiety,Elevated T Maze (ETM),Multiple time points,Avoidance latency,Latency,s,Light phase,Figure 2. b,oliveira_2015_jbehavbraisci_fig2b,C_A2,IE_A2,C_IE_A2,Dependent,No,Positive,,103.11,129.23,12,37.31,,136.27,147.18,12,42.49,,,,,,,,,,yes,,,
oliveira_2015_jbehavbraisci,ex012,con008,out027,es050,Yes,"They used the elevated T Maze, where they measured anxiety in 3 days trials, and fear from anxiety in one trial",Intrauterine Exposure to Chronic 22 kHz Sound Affects Inhibitory Avoidance and Serotonergic Parameters in Forebrain Areas of Dams and Rat Offspring,10.4236/jbbs.2015.52003,Journal of Behavioral and Brain Science,,Rattus norvegicus,brown rat,Wistar rat,16,3 months,"early, mid, late",,19,Intermitent,1,h,Ultrasound,Ultrasound,65,"22,000",Silence,,Control placed in an acoustical isolation box for the same period of time,male,60,,none,,Anxiety,Elevated T Maze (ETM),Multiple time points: escape latency (time in open arms),Escape latency,Latency,s,Light phase,Figure 3. b,oliveira_2015_jbehavbraisci_fig3b,C_F1,IE_F1,C_IE_F1,Dependent,Yes,Negative,,5.34,3.86,12,1.11,,6.54,8.21,12,2.37,,,,,,,,,,yes,,,
oliveira_2015_jbehavbraisci,ex012,con008,out027,es051,Yes,"They used the elevated T Maze, where they measured anxiety in 3 days trials, and fear from anxiety in one trial",Intrauterine Exposure to Chronic 22 kHz Sound Affects Inhibitory Avoidance and Serotonergic Parameters in Forebrain Areas of Dams and Rat Offspring,10.4236/jbbs.2015.52003,Journal of Behavioral and Brain Science,,Rattus norvegicus,brown rat,Wistar rat,16,3 months,"early, mid, late",,19,Intermitent,1,h,Ultrasound,Ultrasound,65,"22,000",Silence,,Control placed in an acoustical isolation box for the same period of time,male,60,,none,,Anxiety,Elevated T Maze (ETM),Multiple time points: escape latency (time in open arms),Escape latency,Latency,s,Light phase,Figure 3. b,oliveira_2015_jbehavbraisci_fig3b,C_F2,IE_F2,C_IE_F2,Dependent,Yes,Negative,,6.8,8.02,12,2.31,,6.6,4.06,12,1.17,,,,,,,,,,yes,,,
